Unnamed: 0,satellite,annotation,image,mask1,num_fire_pixels,category,set,fold
18775,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00173.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00173.tif,0,landsat_no-fire,test,2
18776,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00113.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00113.tif,3,landsat_fire,test,2
18777,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00236.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00236.tif,0,landsat_no-fire,test,2
18778,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00754.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00754.tif,0,landsat_no-fire,test,2
18779,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00731.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00731.tif,0,landsat_no-fire,test,2
18780,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00386.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00386.tif,0,landsat_no-fire,test,2
18781,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00499.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00499.tif,0,landsat_no-fire,test,2
18782,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00775.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00775.tif,0,landsat_no-fire,test,2
18783,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00554.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00554.tif,0,landsat_no-fire,test,2
18784,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00521.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00521.tif,0,landsat_no-fire,test,2
18785,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00314.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00314.tif,0,landsat_no-fire,test,2
18786,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00907.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00907.tif,0,landsat_no-fire,test,2
18787,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00160.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00160.tif,0,landsat_no-fire,test,2
18788,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00137.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00137.tif,0,landsat_no-fire,test,2
18789,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00744.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00744.tif,0,landsat_no-fire,test,2
18790,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00678.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00678.tif,0,landsat_no-fire,test,2
18791,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00733.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00733.tif,0,landsat_no-fire,test,2
18792,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00838.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00838.tif,0,landsat_no-fire,test,2
18793,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00754.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00754.tif,0,landsat_no-fire,test,2
18794,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00211.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00211.tif,0,landsat_no-fire,test,2
18795,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00390.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00390.tif,0,landsat_no-fire,test,2
18796,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00204.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00204.tif,0,landsat_no-fire,test,2
18797,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00611.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00611.tif,0,landsat_no-fire,test,2
18798,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00407.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00407.tif,0,landsat_no-fire,test,2
18799,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00596.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00596.tif,0,landsat_no-fire,test,2
18800,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00719.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00719.tif,0,landsat_no-fire,test,2
18801,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00640.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00640.tif,0,landsat_no-fire,test,2
18802,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00134.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00134.tif,0,landsat_no-fire,test,2
18803,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00908.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00908.tif,0,landsat_no-fire,test,2
18804,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00351.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00351.tif,0,landsat_no-fire,test,2
18805,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00078.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00078.tif,0,landsat_no-fire,test,2
18806,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00515.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00515.tif,0,landsat_no-fire,test,2
18807,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00492.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00492.tif,0,landsat_no-fire,test,2
18808,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00617.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00617.tif,0,landsat_no-fire,test,2
18809,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00336.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00336.tif,0,landsat_no-fire,test,2
18810,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00195.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00195.tif,0,landsat_no-fire,test,2
18811,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00579.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00579.tif,0,landsat_no-fire,test,2
18812,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00174.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00174.tif,0,landsat_no-fire,test,2
18813,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00446.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00446.tif,0,landsat_no-fire,test,2
18814,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00241.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00241.tif,0,landsat_no-fire,test,2
18815,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00659.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00659.tif,0,landsat_no-fire,test,2
18816,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00725.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00725.tif,0,landsat_no-fire,test,2
18817,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00681.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00681.tif,0,landsat_no-fire,test,2
18818,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00229.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00229.tif,0,landsat_no-fire,test,2
18819,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00646.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00646.tif,0,landsat_no-fire,test,2
18820,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00835.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00835.tif,0,landsat_no-fire,test,2
18821,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00932.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00932.tif,0,landsat_no-fire,test,2
18822,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00844.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00844.tif,0,landsat_no-fire,test,2
18823,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00667.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00667.tif,0,landsat_no-fire,test,2
18824,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00234.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00234.tif,0,landsat_no-fire,test,2
18825,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00256.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00256.tif,0,landsat_no-fire,test,2
18826,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00737.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00737.tif,0,landsat_no-fire,test,2
18827,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00664.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00664.tif,0,landsat_no-fire,test,2
18828,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00598.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00598.tif,0,landsat_no-fire,test,2
18829,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00405.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00405.tif,0,landsat_no-fire,test,2
18830,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00688.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00688.tif,0,landsat_no-fire,test,2
18831,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p01094.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p01094.tif,0,landsat_no-fire,test,2
18832,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00387.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00387.tif,0,landsat_no-fire,test,2
18833,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00235.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00235.tif,0,landsat_no-fire,test,2
18834,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00357.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00357.tif,0,landsat_no-fire,test,2
18835,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00822.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00822.tif,0,landsat_no-fire,test,2
18836,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00729.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00729.tif,0,landsat_no-fire,test,2
18837,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00286.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00286.tif,0,landsat_no-fire,test,2
18838,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00383.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00383.tif,0,landsat_no-fire,test,2
18839,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00101.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00101.tif,0,landsat_no-fire,test,2
18840,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00191.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00191.tif,0,landsat_no-fire,test,2
18841,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00632.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00632.tif,0,landsat_no-fire,test,2
18842,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00448.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00448.tif,0,landsat_no-fire,test,2
18843,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00105.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00105.tif,0,landsat_no-fire,test,2
18844,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00587.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00587.tif,0,landsat_no-fire,test,2
18845,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00691.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00691.tif,0,landsat_no-fire,test,2
18846,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00504.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00504.tif,0,landsat_no-fire,test,2
18847,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00106.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00106.tif,0,landsat_no-fire,test,2
18848,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00582.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00582.tif,0,landsat_no-fire,test,2
18849,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00490.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00490.tif,0,landsat_no-fire,test,2
18850,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00491.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00491.tif,0,landsat_no-fire,test,2
18851,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00765.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00765.tif,0,landsat_no-fire,test,2
18852,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00326.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00326.tif,0,landsat_no-fire,test,2
18853,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00501.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00501.tif,0,landsat_no-fire,test,2
18854,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00636.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00636.tif,0,landsat_no-fire,test,2
18855,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00233.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00233.tif,0,landsat_no-fire,test,2
18856,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00346.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00346.tif,0,landsat_no-fire,test,2
18857,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00393.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00393.tif,0,landsat_no-fire,test,2
18858,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00131.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00131.tif,0,landsat_no-fire,test,2
18859,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00853.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00853.tif,0,landsat_no-fire,test,2
18860,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00677.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00677.tif,0,landsat_no-fire,test,2
18861,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00319.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00319.tif,0,landsat_no-fire,test,2
18862,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00595.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00595.tif,0,landsat_no-fire,test,2
18863,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00993.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00993.tif,0,landsat_no-fire,test,2
18864,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00087.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00087.tif,0,landsat_no-fire,test,2
18865,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00144.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00144.tif,4,landsat_fire,test,2
18866,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00416.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00416.tif,0,landsat_no-fire,test,2
18867,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00517.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00517.tif,0,landsat_no-fire,test,2
18868,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00416.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00416.tif,0,landsat_no-fire,test,2
18869,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00626.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00626.tif,0,landsat_no-fire,test,2
18870,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00569.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00569.tif,0,landsat_no-fire,test,2
18871,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00568.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00568.tif,0,landsat_no-fire,test,2
18872,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00719.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00719.tif,0,landsat_no-fire,test,2
18873,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00545.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00545.tif,0,landsat_no-fire,test,2
18874,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00725.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00725.tif,0,landsat_no-fire,test,2
18875,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00599.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00599.tif,0,landsat_no-fire,test,2
18876,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00742.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00742.tif,0,landsat_no-fire,test,2
18877,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00691.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00691.tif,0,landsat_no-fire,test,2
18878,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00384.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00384.tif,0,landsat_no-fire,test,2
18879,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00936.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00936.tif,0,landsat_no-fire,test,2
18880,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00710.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00710.tif,0,landsat_no-fire,test,2
18881,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00178.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00178.tif,0,landsat_no-fire,test,2
18882,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00178.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00178.tif,0,landsat_no-fire,test,2
18883,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00262.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00262.tif,0,landsat_no-fire,test,2
18884,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00713.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00713.tif,0,landsat_no-fire,test,2
18885,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00698.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00698.tif,0,landsat_no-fire,test,2
18886,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00525.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00525.tif,0,landsat_no-fire,test,2
18887,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00784.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00784.tif,0,landsat_no-fire,test,2
18888,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00167.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00167.tif,0,landsat_no-fire,test,2
18889,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00437.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00437.tif,0,landsat_no-fire,test,2
18890,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00786.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00786.tif,0,landsat_no-fire,test,2
18891,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00926.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00926.tif,0,landsat_no-fire,test,2
18892,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00511.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00511.tif,0,landsat_no-fire,test,2
18893,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00024.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00024.tif,0,landsat_no-fire,test,2
18894,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00774.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00774.tif,0,landsat_no-fire,test,2
18895,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00144.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00144.tif,0,landsat_no-fire,test,2
18896,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00534.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00534.tif,0,landsat_no-fire,test,2
18897,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00767.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00767.tif,0,landsat_no-fire,test,2
18898,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00803.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00803.tif,0,landsat_no-fire,test,2
18899,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00241.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00241.tif,0,landsat_no-fire,test,2
18900,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00668.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00668.tif,0,landsat_no-fire,test,2
18901,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00423.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00423.tif,3,landsat_fire,test,2
18902,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00280.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00280.tif,0,landsat_no-fire,test,2
18903,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00149.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00149.tif,0,landsat_no-fire,test,2
18904,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00629.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00629.tif,0,landsat_no-fire,test,2
18905,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00755.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00755.tif,0,landsat_no-fire,test,2
18906,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00671.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00671.tif,0,landsat_no-fire,test,2
18907,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00742.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00742.tif,0,landsat_no-fire,test,2
18908,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00624.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00624.tif,0,landsat_no-fire,test,2
18909,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00235.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00235.tif,0,landsat_no-fire,test,2
18910,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00506.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00506.tif,0,landsat_no-fire,test,2
18911,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00416.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00416.tif,0,landsat_no-fire,test,2
18912,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00358.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00358.tif,0,landsat_no-fire,test,2
18913,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00417.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00417.tif,0,landsat_no-fire,test,2
18914,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00569.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00569.tif,0,landsat_no-fire,test,2
18915,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00374.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00374.tif,0,landsat_no-fire,test,2
18916,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00727.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00727.tif,0,landsat_no-fire,test,2
18917,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00138.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00138.tif,996,landsat_fire,test,2
18918,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00734.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00734.tif,0,landsat_no-fire,test,2
18919,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00176.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00176.tif,0,landsat_no-fire,test,2
18920,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00764.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00764.tif,0,landsat_no-fire,test,2
18921,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00295.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00295.tif,0,landsat_no-fire,test,2
18922,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00817.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00817.tif,0,landsat_no-fire,test,2
18923,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00655.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00655.tif,0,landsat_no-fire,test,2
18924,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00645.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00645.tif,0,landsat_no-fire,test,2
18925,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00815.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00815.tif,0,landsat_no-fire,test,2
