Unnamed: 0,satellite,annotation,image,mask1,num_fire_pixels,category,set,fold
2443,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00278.tif,T39TWN_20200823T072619_20m_stack_maskf_p00278.tif,0,sentinel_no-fire,train,3
2444,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00034.tif,T49WFM_20200825T035541_20m_stack_maskf_p00034.tif,0,sentinel_no-fire,train,3
2445,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00055.tif,T50TLK_20200810T030551_20m_stack_maskf_p00055.tif,0,sentinel_no-fire,train,3
2446,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00219.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00219.tif,0,sentinel_no-fire,train,3
2447,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00381.tif,T30UYC_20200821T105631_20m_stack_maskf_p00381.tif,0,sentinel_no-fire,train,3
2448,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00149.tif,T21LVK_20200802T141051_20m_stack_maskf_p00149.tif,0,sentinel_no-fire,train,3
2449,sentinel,manual,T37MCM_20200823T072619_20m_stack_p00341.tif,T37MCM_20200823T072619_20m_stack_maskf_p00341.tif,0,sentinel_no-fire,train,3
2450,sentinel,manual,T52WES_20200812T025549_20m_stack_p00123.tif,T52WES_20200812T025549_20m_stack_maskf_p00123.tif,223,sentinel_fire,train,3
2451,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00329.tif,T16SCD_20200815T162839_20m_stack_maskf_p00329.tif,0,sentinel_no-fire,train,3
2452,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00287.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00287.tif,0,sentinel_no-fire,train,3
2453,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00429.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00429.tif,0,sentinel_no-fire,train,3
2454,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00033.tif,T37TEN_20200808T081609_20m_stack_maskf_p00033.tif,0,sentinel_no-fire,train,3
2455,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00211.tif,T21LVK_20200802T141051_20m_stack_maskf_p00211.tif,0,sentinel_no-fire,train,3
2456,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00333.tif,T16SCD_20200815T162839_20m_stack_maskf_p00333.tif,0,sentinel_no-fire,train,3
2457,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00370.tif,T43TGH_20200825T053651_20m_stack_maskf_p00370.tif,0,sentinel_no-fire,train,3
2458,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00224.tif,T20JQR_20200827T141049_20m_stack_maskf_p00224.tif,0,sentinel_no-fire,train,3
2459,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00174.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00174.tif,0,sentinel_no-fire,train,3
2460,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00249.tif,T19FDA_20200827T141049_20m_stack_maskf_p00249.tif,0,sentinel_no-fire,train,3
2461,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00030.tif,T49WFM_20200825T035541_20m_stack_maskf_p00030.tif,0,sentinel_no-fire,train,3
2462,sentinel,manual,T55HGV_20200827T000251_20m_stack_p00065.tif,T55HGV_20200827T000251_20m_stack_maskf_p00065.tif,0,sentinel_no-fire,train,3
2463,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00418.tif,T20JQR_20200827T141049_20m_stack_maskf_p00418.tif,0,sentinel_no-fire,train,3
2464,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00087.tif,T20JQR_20200827T141049_20m_stack_maskf_p00087.tif,0,sentinel_no-fire,train,3
2465,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00407.tif,T22MEA_20200806T135121_20m_stack_maskf_p00407.tif,0,sentinel_no-fire,train,3
2466,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00204.tif,T39TWN_20200823T072619_20m_stack_maskf_p00204.tif,0,sentinel_no-fire,train,3
2467,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00417.tif,T21LVK_20200802T141051_20m_stack_maskf_p00417.tif,0,sentinel_no-fire,train,3
2468,sentinel,manual,T43VED_20200812T061639_20m_stack_p00224.tif,T43VED_20200812T061639_20m_stack_maskf_p00224.tif,0,sentinel_no-fire,train,3
2469,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00361.tif,T20JQR_20200827T141049_20m_stack_maskf_p00361.tif,0,sentinel_no-fire,train,3
2470,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00436.tif,T39UXT_20200823T072619_20m_stack_maskf_p00436.tif,0,sentinel_no-fire,train,3
2471,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00073.tif,T49WFM_20200825T035541_20m_stack_maskf_p00073.tif,0,sentinel_no-fire,train,3
2472,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00237.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00237.tif,0,sentinel_no-fire,train,3
2473,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00419.tif,T49WFM_20200825T035541_20m_stack_maskf_p00419.tif,0,sentinel_no-fire,train,3
2474,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00292.tif,T20JQR_20200827T141049_20m_stack_maskf_p00292.tif,0,sentinel_no-fire,train,3
2475,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00388.tif,T22MEA_20200806T135121_20m_stack_maskf_p00388.tif,0,sentinel_no-fire,train,3
2476,sentinel,manual,T43VED_20200812T061639_20m_stack_p00121.tif,T43VED_20200812T061639_20m_stack_maskf_p00121.tif,0,sentinel_no-fire,train,3
2477,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00137.tif,T35ULR_20200821T092031_20m_stack_maskf_p00137.tif,0,sentinel_no-fire,train,3
2478,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00318.tif,T49WFM_20200825T035541_20m_stack_maskf_p00318.tif,0,sentinel_no-fire,train,3
2479,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00115.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00115.tif,0,sentinel_no-fire,train,3
2480,sentinel,manual,T37MCM_20200823T072619_20m_stack_p00206.tif,T37MCM_20200823T072619_20m_stack_maskf_p00206.tif,0,sentinel_no-fire,train,3
2481,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00273.tif,T30UYC_20200821T105631_20m_stack_maskf_p00273.tif,0,sentinel_no-fire,train,3
2482,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00151.tif,T36LWL_20200821T073621_20m_stack_maskf_p00151.tif,0,sentinel_no-fire,train,3
2483,sentinel,manual,T52WES_20200812T025549_20m_stack_p00100.tif,T52WES_20200812T025549_20m_stack_maskf_p00100.tif,0,sentinel_no-fire,train,3
2484,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00303.tif,T39UXT_20200823T072619_20m_stack_maskf_p00303.tif,21,sentinel_fire,train,3
2485,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00224.tif,T49WFM_20200825T035541_20m_stack_maskf_p00224.tif,0,sentinel_no-fire,train,3
2486,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00365.tif,T37TEN_20200808T081609_20m_stack_maskf_p00365.tif,1,sentinel_fire,train,3
2487,sentinel,manual,T55HGV_20200827T000251_20m_stack_p00280.tif,T55HGV_20200827T000251_20m_stack_maskf_p00280.tif,0,sentinel_no-fire,train,3
2488,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00293.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00293.tif,0,sentinel_no-fire,train,3
2489,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00208.tif,T21LVK_20200802T141051_20m_stack_maskf_p00208.tif,0,sentinel_no-fire,train,3
2490,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00339.tif,T16SCD_20200815T162839_20m_stack_maskf_p00339.tif,0,sentinel_no-fire,train,3
2491,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00269.tif,T49WFM_20200825T035541_20m_stack_maskf_p00269.tif,0,sentinel_no-fire,train,3
2492,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00431.tif,T22MEA_20200806T135121_20m_stack_maskf_p00431.tif,0,sentinel_no-fire,train,3
2493,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00300.tif,T30UYC_20200821T105631_20m_stack_maskf_p00300.tif,0,sentinel_no-fire,train,3
2494,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00259.tif,T52LFL_20200812T013719_20m_stack_maskf_p00259.tif,0,sentinel_no-fire,train,3
2495,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00004.tif,T30SUG_20200821T105631_20m_stack_maskf_p00004.tif,0,sentinel_no-fire,train,3
2496,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00397.tif,T35ULR_20200821T092031_20m_stack_maskf_p00397.tif,0,sentinel_no-fire,train,3
2497,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00157.tif,T19FDA_20200827T141049_20m_stack_maskf_p00157.tif,0,sentinel_no-fire,train,3
2498,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00437.tif,T35ULR_20200821T092031_20m_stack_maskf_p00437.tif,2,sentinel_fire,train,3
2499,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00023.tif,T38SPA_20200823T072619_20m_stack_maskf_p00023.tif,0,sentinel_no-fire,train,3
2500,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00212.tif,T30UYC_20200821T105631_20m_stack_maskf_p00212.tif,0,sentinel_no-fire,train,3
2501,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00208.tif,T21WXU_20200825T153911_20m_stack_maskf_p00208.tif,0,sentinel_no-fire,train,3
2502,sentinel,manual,T30PYB_20200827T102559_20m_stack_p00250.tif,T30PYB_20200827T102559_20m_stack_maskf_p00250.tif,0,sentinel_no-fire,train,3
2503,sentinel,manual,T43VED_20200812T061639_20m_stack_p00204.tif,T43VED_20200812T061639_20m_stack_maskf_p00204.tif,0,sentinel_no-fire,train,3
2504,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00045.tif,T36LWL_20200821T073621_20m_stack_maskf_p00045.tif,0,sentinel_no-fire,train,3
2505,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00103.tif,T30UYC_20200821T105631_20m_stack_maskf_p00103.tif,0,sentinel_no-fire,train,3
2506,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00257.tif,T37TEN_20200808T081609_20m_stack_maskf_p00257.tif,0,sentinel_no-fire,train,3
2507,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00272.tif,T37TEN_20200808T081609_20m_stack_maskf_p00272.tif,0,sentinel_no-fire,train,3
2508,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00316.tif,T22MEA_20200806T135121_20m_stack_maskf_p00316.tif,3,sentinel_fire,train,3
2509,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00301.tif,T50TLK_20200810T030551_20m_stack_maskf_p00301.tif,0,sentinel_no-fire,train,3
2510,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00289.tif,T52LFL_20200812T013719_20m_stack_maskf_p00289.tif,0,sentinel_no-fire,train,3
2511,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00420.tif,T35ULR_20200821T092031_20m_stack_maskf_p00420.tif,0,sentinel_no-fire,train,3
2512,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00016.tif,T39UXT_20200823T072619_20m_stack_maskf_p00016.tif,0,sentinel_no-fire,train,3
2513,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00072.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00072.tif,0,sentinel_no-fire,train,3
2514,sentinel,manual,T55HGV_20200827T000251_20m_stack_p00304.tif,T55HGV_20200827T000251_20m_stack_maskf_p00304.tif,0,sentinel_no-fire,train,3
2515,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00167.tif,T20JQR_20200827T141049_20m_stack_maskf_p00167.tif,19,sentinel_fire,train,3
2516,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00019.tif,T50TLK_20200810T030551_20m_stack_maskf_p00019.tif,0,sentinel_no-fire,train,3
2517,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00330.tif,T39TWN_20200823T072619_20m_stack_maskf_p00330.tif,0,sentinel_no-fire,train,3
2518,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00435.tif,T49WFM_20200825T035541_20m_stack_maskf_p00435.tif,0,sentinel_no-fire,train,3
2519,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00401.tif,T39UXT_20200823T072619_20m_stack_maskf_p00401.tif,0,sentinel_no-fire,train,3
2520,sentinel,manual,T43VED_20200812T061639_20m_stack_p00153.tif,T43VED_20200812T061639_20m_stack_maskf_p00153.tif,0,sentinel_no-fire,train,3
2521,sentinel,manual,T43VED_20200812T061639_20m_stack_p00138.tif,T43VED_20200812T061639_20m_stack_maskf_p00138.tif,0,sentinel_no-fire,train,3
2522,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00246.tif,T43TGH_20200825T053651_20m_stack_maskf_p00246.tif,0,sentinel_no-fire,train,3
2523,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00278.tif,T50TLK_20200810T030551_20m_stack_maskf_p00278.tif,0,sentinel_no-fire,train,3
2524,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00262.tif,T37TEN_20200808T081609_20m_stack_maskf_p00262.tif,0,sentinel_no-fire,train,3
2525,sentinel,manual,T52WES_20200812T025549_20m_stack_p00321.tif,T52WES_20200812T025549_20m_stack_maskf_p00321.tif,0,sentinel_no-fire,train,3
2526,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00019.tif,T16SCD_20200815T162839_20m_stack_maskf_p00019.tif,0,sentinel_no-fire,train,3
2527,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00309.tif,T30SUG_20200821T105631_20m_stack_maskf_p00309.tif,0,sentinel_no-fire,train,3
2528,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00077.tif,T39TWN_20200823T072619_20m_stack_maskf_p00077.tif,0,sentinel_no-fire,train,3
2529,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00303.tif,T20JQR_20200827T141049_20m_stack_maskf_p00303.tif,0,sentinel_no-fire,train,3
2530,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00397.tif,T21LVK_20200802T141051_20m_stack_maskf_p00397.tif,0,sentinel_no-fire,train,3
2531,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00233.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00233.tif,0,sentinel_no-fire,train,3
2532,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00433.tif,T36LWL_20200821T073621_20m_stack_maskf_p00433.tif,0,sentinel_no-fire,train,3
2533,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00427.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00427.tif,0,sentinel_no-fire,train,3
2534,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00256.tif,T30SUG_20200821T105631_20m_stack_maskf_p00256.tif,0,sentinel_no-fire,train,3
2535,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00190.tif,T22MEA_20200806T135121_20m_stack_maskf_p00190.tif,0,sentinel_no-fire,train,3
2536,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00340.tif,T19FDA_20200827T141049_20m_stack_maskf_p00340.tif,0,sentinel_no-fire,train,3
2537,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00383.tif,T21WXU_20200825T153911_20m_stack_maskf_p00383.tif,0,sentinel_no-fire,train,3
2538,sentinel,manual,T43VED_20200812T061639_20m_stack_p00160.tif,T43VED_20200812T061639_20m_stack_maskf_p00160.tif,0,sentinel_no-fire,train,3
2539,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00271.tif,T35ULR_20200821T092031_20m_stack_maskf_p00271.tif,0,sentinel_no-fire,train,3
2540,sentinel,manual,T30PYB_20200827T102559_20m_stack_p00199.tif,T30PYB_20200827T102559_20m_stack_maskf_p00199.tif,0,sentinel_no-fire,train,3
2541,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00280.tif,T39TWN_20200823T072619_20m_stack_maskf_p00280.tif,0,sentinel_no-fire,train,3
2542,sentinel,manual,T43VED_20200812T061639_20m_stack_p00045.tif,T43VED_20200812T061639_20m_stack_maskf_p00045.tif,0,sentinel_no-fire,train,3
2543,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00174.tif,T39TWN_20200823T072619_20m_stack_maskf_p00174.tif,0,sentinel_no-fire,train,3
2544,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00117.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00117.tif,0,sentinel_no-fire,train,3
2545,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00340.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00340.tif,0,sentinel_no-fire,train,3
2546,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00283.tif,T21WXU_20200825T153911_20m_stack_maskf_p00283.tif,0,sentinel_no-fire,train,3
2547,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00024.tif,T39UXT_20200823T072619_20m_stack_maskf_p00024.tif,0,sentinel_no-fire,train,3
2548,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00219.tif,T43TGH_20200825T053651_20m_stack_maskf_p00219.tif,0,sentinel_no-fire,train,3
2549,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00112.tif,T20JQR_20200827T141049_20m_stack_maskf_p00112.tif,0,sentinel_no-fire,train,3
2550,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00271.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00271.tif,0,sentinel_no-fire,train,3
2551,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00261.tif,T37TEN_20200808T081609_20m_stack_maskf_p00261.tif,0,sentinel_no-fire,train,3
2552,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00322.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00322.tif,0,sentinel_no-fire,train,3
2553,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00295.tif,T37TEN_20200808T081609_20m_stack_maskf_p00295.tif,0,sentinel_no-fire,train,3
2554,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00102.tif,T22MEA_20200806T135121_20m_stack_maskf_p00102.tif,0,sentinel_no-fire,train,3
2555,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00207.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00207.tif,0,sentinel_no-fire,train,3
2556,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00167.tif,T39UXT_20200823T072619_20m_stack_maskf_p00167.tif,0,sentinel_no-fire,train,3
2557,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00210.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00210.tif,0,sentinel_no-fire,train,3
2558,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00246.tif,T52LFL_20200812T013719_20m_stack_maskf_p00246.tif,0,sentinel_no-fire,train,3
2559,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00133.tif,T16SCD_20200815T162839_20m_stack_maskf_p00133.tif,0,sentinel_no-fire,train,3
2560,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00058.tif,T36LWL_20200821T073621_20m_stack_maskf_p00058.tif,0,sentinel_no-fire,train,3
2561,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00156.tif,T16SCD_20200815T162839_20m_stack_maskf_p00156.tif,0,sentinel_no-fire,train,3
2562,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00255.tif,T21LVK_20200802T141051_20m_stack_maskf_p00255.tif,0,sentinel_no-fire,train,3
2563,sentinel,manual,T37MCM_20200823T072619_20m_stack_p00280.tif,T37MCM_20200823T072619_20m_stack_maskf_p00280.tif,0,sentinel_no-fire,train,3
2564,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00325.tif,T20JQR_20200827T141049_20m_stack_maskf_p00325.tif,0,sentinel_no-fire,train,3
2565,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00396.tif,T52LFL_20200812T013719_20m_stack_maskf_p00396.tif,0,sentinel_no-fire,train,3
2566,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00279.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00279.tif,0,sentinel_no-fire,train,3
2567,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00226.tif,T21WXU_20200825T153911_20m_stack_maskf_p00226.tif,0,sentinel_no-fire,train,3
2568,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00288.tif,T21LVK_20200802T141051_20m_stack_maskf_p00288.tif,0,sentinel_no-fire,train,3
2569,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00014.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00014.tif,0,sentinel_no-fire,train,3
2570,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00127.tif,T50TLK_20200810T030551_20m_stack_maskf_p00127.tif,0,sentinel_no-fire,train,3
2571,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00360.tif,T38SPA_20200823T072619_20m_stack_maskf_p00360.tif,0,sentinel_no-fire,train,3
2572,sentinel,manual,T52WES_20200812T025549_20m_stack_p00196.tif,T52WES_20200812T025549_20m_stack_maskf_p00196.tif,0,sentinel_no-fire,train,3
2573,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00017.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00017.tif,0,sentinel_no-fire,train,3
2574,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00083.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00083.tif,0,sentinel_no-fire,train,3
2575,sentinel,manual,T43VED_20200812T061639_20m_stack_p00084.tif,T43VED_20200812T061639_20m_stack_maskf_p00084.tif,0,sentinel_no-fire,train,3
2576,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00303.tif,T30SUG_20200821T105631_20m_stack_maskf_p00303.tif,0,sentinel_no-fire,train,3
2577,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00014.tif,T39TWN_20200823T072619_20m_stack_maskf_p00014.tif,0,sentinel_no-fire,train,3
2578,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00185.tif,T37TEN_20200808T081609_20m_stack_maskf_p00185.tif,0,sentinel_no-fire,train,3
2579,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00209.tif,T52LFL_20200812T013719_20m_stack_maskf_p00209.tif,0,sentinel_no-fire,train,3
2580,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00303.tif,T38SPA_20200823T072619_20m_stack_maskf_p00303.tif,0,sentinel_no-fire,train,3
2581,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00347.tif,T43TGH_20200825T053651_20m_stack_maskf_p00347.tif,0,sentinel_no-fire,train,3
2582,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00356.tif,T16SCD_20200815T162839_20m_stack_maskf_p00356.tif,0,sentinel_no-fire,train,3
2583,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00229.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00229.tif,0,sentinel_no-fire,train,3
2584,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00346.tif,T19FDA_20200827T141049_20m_stack_maskf_p00346.tif,0,sentinel_no-fire,train,3
2585,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00188.tif,T37TEN_20200808T081609_20m_stack_maskf_p00188.tif,0,sentinel_no-fire,train,3
2586,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00262.tif,T21LVK_20200802T141051_20m_stack_maskf_p00262.tif,0,sentinel_no-fire,train,3
2587,sentinel,manual,T52WES_20200812T025549_20m_stack_p00167.tif,T52WES_20200812T025549_20m_stack_maskf_p00167.tif,202,sentinel_fire,train,3
2588,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00116.tif,T30SUG_20200821T105631_20m_stack_maskf_p00116.tif,0,sentinel_no-fire,train,3
2589,sentinel,manual,T52WES_20200812T025549_20m_stack_p00367.tif,T52WES_20200812T025549_20m_stack_maskf_p00367.tif,0,sentinel_no-fire,train,3
2590,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00200.tif,T52LFL_20200812T013719_20m_stack_maskf_p00200.tif,0,sentinel_no-fire,train,3
2591,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00145.tif,T16SCD_20200815T162839_20m_stack_maskf_p00145.tif,3,sentinel_fire,train,3
2592,sentinel,manual,T37MCM_20200823T072619_20m_stack_p00027.tif,T37MCM_20200823T072619_20m_stack_maskf_p00027.tif,0,sentinel_no-fire,train,3
2593,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00435.tif,T50TLK_20200810T030551_20m_stack_maskf_p00435.tif,0,sentinel_no-fire,train,3
2594,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00104.tif,T36LWL_20200821T073621_20m_stack_maskf_p00104.tif,9,sentinel_fire,train,3
2595,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00064.tif,T38SPA_20200823T072619_20m_stack_maskf_p00064.tif,0,sentinel_no-fire,train,3
2596,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00370.tif,T39UXT_20200823T072619_20m_stack_maskf_p00370.tif,0,sentinel_no-fire,train,3
2597,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00415.tif,T50TLK_20200810T030551_20m_stack_maskf_p00415.tif,0,sentinel_no-fire,train,3
2598,sentinel,manual,T55HGV_20200827T000251_20m_stack_p00323.tif,T55HGV_20200827T000251_20m_stack_maskf_p00323.tif,0,sentinel_no-fire,train,3
2599,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00283.tif,T19FDA_20200827T141049_20m_stack_maskf_p00283.tif,0,sentinel_no-fire,train,3
2600,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00204.tif,T30UYC_20200821T105631_20m_stack_maskf_p00204.tif,0,sentinel_no-fire,train,3
2601,sentinel,manual,T43VED_20200812T061639_20m_stack_p00337.tif,T43VED_20200812T061639_20m_stack_maskf_p00337.tif,0,sentinel_no-fire,train,3
2602,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00304.tif,T30SUG_20200821T105631_20m_stack_maskf_p00304.tif,0,sentinel_no-fire,train,3
2603,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00245.tif,T36LWL_20200821T073621_20m_stack_maskf_p00245.tif,0,sentinel_no-fire,train,3
2604,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00173.tif,T30UYC_20200821T105631_20m_stack_maskf_p00173.tif,0,sentinel_no-fire,train,3
2605,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00103.tif,T30SUG_20200821T105631_20m_stack_maskf_p00103.tif,0,sentinel_no-fire,train,3
2606,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00134.tif,T36LWL_20200821T073621_20m_stack_maskf_p00134.tif,0,sentinel_no-fire,train,3
2607,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00400.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00400.tif,0,sentinel_no-fire,train,3
2608,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00130.tif,T35ULR_20200821T092031_20m_stack_maskf_p00130.tif,0,sentinel_no-fire,train,3
2609,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00260.tif,T30UYC_20200821T105631_20m_stack_maskf_p00260.tif,0,sentinel_no-fire,train,3
2610,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00241.tif,T37TEN_20200808T081609_20m_stack_maskf_p00241.tif,0,sentinel_no-fire,train,3
