,satellite,annotation,image,mask1,num_fire_pixels,category,set,fold
5194,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00275.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00275.tif,0,sentinel_no-fire,train,4
5195,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00256.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00256.tif,11,sentinel_fire,train,4
5196,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00332.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00332.tif,0,sentinel_no-fire,train,4
5197,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00303.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00303.tif,0,sentinel_no-fire,train,4
5198,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00429.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00429.tif,0,sentinel_no-fire,train,4
5199,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00138.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00138.tif,0,sentinel_no-fire,train,4
5200,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00322.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00322.tif,0,sentinel_no-fire,train,4
5201,sentinel,manual,T16SCD_20200815T162839_20m_stack_s256_p00070.tif,T16SCD_20200815T162839_20m_stack_maskf_s256_p00070.tif,0,sentinel_no-fire,train,4
5202,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00072.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00072.tif,0,sentinel_no-fire,train,4
5203,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00105.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00105.tif,0,sentinel_no-fire,train,4
5204,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00275.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00275.tif,0,sentinel_no-fire,train,4
5205,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00374.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00374.tif,0,sentinel_no-fire,train,4
5206,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00143.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00143.tif,0,sentinel_no-fire,train,4
5207,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00241.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00241.tif,0,sentinel_no-fire,train,4
5208,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00217.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00217.tif,0,sentinel_no-fire,train,4
5209,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00132.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00132.tif,0,sentinel_no-fire,train,4
5210,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00436.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00436.tif,0,sentinel_no-fire,train,4
5211,sentinel,manual,T52LFL_20200812T013719_20m_stack_s256_p00019.tif,T52LFL_20200812T013719_20m_stack_maskf_s256_p00019.tif,0,sentinel_no-fire,train,4
5212,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00388.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00388.tif,16,sentinel_fire,train,4
5213,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00244.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00244.tif,0,sentinel_no-fire,train,4
5214,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00091.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00091.tif,0,sentinel_no-fire,train,4
5215,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00110.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00110.tif,0,sentinel_no-fire,train,4
5216,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00362.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00362.tif,0,sentinel_no-fire,train,4
5217,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00260.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00260.tif,0,sentinel_no-fire,train,4
5218,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00042.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00042.tif,0,sentinel_no-fire,train,4
5219,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00256.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00256.tif,0,sentinel_no-fire,train,4
5220,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00092.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00092.tif,0,sentinel_no-fire,train,4
5221,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00232.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00232.tif,0,sentinel_no-fire,train,4
5222,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00087.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00087.tif,0,sentinel_no-fire,train,4
5223,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00011.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00011.tif,0,sentinel_no-fire,train,4
5224,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00434.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00434.tif,0,sentinel_no-fire,train,4
5225,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00143.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00143.tif,0,sentinel_no-fire,train,4
5226,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00171.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00171.tif,0,sentinel_no-fire,train,4
5227,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00228.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00228.tif,0,sentinel_no-fire,train,4
5228,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00053.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00053.tif,0,sentinel_no-fire,train,4
5229,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00371.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00371.tif,0,sentinel_no-fire,train,4
5230,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00072.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00072.tif,0,sentinel_no-fire,train,4
5231,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00226.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00226.tif,0,sentinel_no-fire,train,4
5232,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00028.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00028.tif,8,sentinel_fire,train,4
5233,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00036.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00036.tif,0,sentinel_no-fire,train,4
5234,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00368.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00368.tif,0,sentinel_no-fire,train,4
5235,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00266.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00266.tif,0,sentinel_no-fire,train,4
5236,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00341.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00341.tif,0,sentinel_no-fire,train,4
5237,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00259.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00259.tif,0,sentinel_no-fire,train,4
5238,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00279.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00279.tif,0,sentinel_no-fire,train,4
5239,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00016.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00016.tif,0,sentinel_no-fire,train,4
5240,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00056.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00056.tif,0,sentinel_no-fire,train,4
5241,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00285.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00285.tif,0,sentinel_no-fire,train,4
5242,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00360.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00360.tif,0,sentinel_no-fire,train,4
5243,sentinel,manual,T52LFL_20200812T013719_20m_stack_s256_p00323.tif,T52LFL_20200812T013719_20m_stack_maskf_s256_p00323.tif,0,sentinel_no-fire,train,4
5244,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00145.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00145.tif,0,sentinel_no-fire,train,4
5245,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00233.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00233.tif,0,sentinel_no-fire,train,4
5246,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00095.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00095.tif,0,sentinel_no-fire,train,4
5247,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00018.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00018.tif,0,sentinel_no-fire,train,4
5248,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00414.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00414.tif,0,sentinel_no-fire,train,4
5249,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00075.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00075.tif,0,sentinel_no-fire,train,4
5250,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00115.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00115.tif,0,sentinel_no-fire,train,4
5251,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00211.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00211.tif,0,sentinel_no-fire,train,4
5252,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00021.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00021.tif,0,sentinel_no-fire,train,4
5253,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00372.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00372.tif,0,sentinel_no-fire,train,4
5254,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00258.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00258.tif,0,sentinel_no-fire,train,4
5255,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00098.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00098.tif,9,sentinel_fire,train,4
5256,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00166.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00166.tif,4,sentinel_fire,train,4
5257,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00128.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00128.tif,0,sentinel_no-fire,train,4
5258,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00210.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00210.tif,0,sentinel_no-fire,train,4
5259,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00164.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00164.tif,0,sentinel_no-fire,train,4
5260,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00259.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00259.tif,0,sentinel_no-fire,train,4
5261,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00427.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00427.tif,0,sentinel_no-fire,train,4
5262,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00435.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00435.tif,0,sentinel_no-fire,train,4
5263,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00254.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00254.tif,0,sentinel_no-fire,train,4
5264,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00419.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00419.tif,0,sentinel_no-fire,train,4
5265,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00230.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00230.tif,751,sentinel_fire,train,4
5266,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00029.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00029.tif,0,sentinel_no-fire,train,4
5267,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00396.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00396.tif,0,sentinel_no-fire,train,4
5268,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00362.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00362.tif,0,sentinel_no-fire,train,4
5269,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00270.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00270.tif,0,sentinel_no-fire,train,4
5270,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00248.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00248.tif,0,sentinel_no-fire,train,4
5271,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00149.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00149.tif,0,sentinel_no-fire,train,4
5272,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00068.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00068.tif,0,sentinel_no-fire,train,4
5273,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00309.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00309.tif,0,sentinel_no-fire,train,4
5274,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00259.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00259.tif,0,sentinel_no-fire,train,4
5275,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00245.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00245.tif,0,sentinel_no-fire,train,4
5276,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00150.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00150.tif,0,sentinel_no-fire,train,4
5277,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00228.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00228.tif,0,sentinel_no-fire,train,4
5278,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00095.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00095.tif,0,sentinel_no-fire,train,4
5279,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00395.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00395.tif,0,sentinel_no-fire,train,4
5280,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00065.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00065.tif,0,sentinel_no-fire,train,4
5281,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00166.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00166.tif,0,sentinel_no-fire,train,4
5282,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00403.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00403.tif,0,sentinel_no-fire,train,4
5283,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00134.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00134.tif,0,sentinel_no-fire,train,4
5284,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00258.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00258.tif,4,sentinel_fire,train,4
5285,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00159.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00159.tif,0,sentinel_no-fire,train,4
5286,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00139.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00139.tif,0,sentinel_no-fire,train,4
5287,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00156.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00156.tif,0,sentinel_no-fire,train,4
5288,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00259.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00259.tif,0,sentinel_no-fire,train,4
5289,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00040.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00040.tif,0,sentinel_no-fire,train,4
5290,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00193.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00193.tif,0,sentinel_no-fire,train,4
5291,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00117.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00117.tif,0,sentinel_no-fire,train,4
5292,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00291.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00291.tif,0,sentinel_no-fire,train,4
5293,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00374.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00374.tif,0,sentinel_no-fire,train,4
5294,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00398.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00398.tif,0,sentinel_no-fire,train,4
5295,sentinel,manual,T16SCD_20200815T162839_20m_stack_s256_p00301.tif,T16SCD_20200815T162839_20m_stack_maskf_s256_p00301.tif,0,sentinel_no-fire,train,4
5296,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00370.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00370.tif,0,sentinel_no-fire,train,4
5297,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00074.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00074.tif,0,sentinel_no-fire,train,4
5298,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00422.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00422.tif,0,sentinel_no-fire,train,4
5299,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00349.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00349.tif,0,sentinel_no-fire,train,4
5300,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00184.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00184.tif,0,sentinel_no-fire,train,4
5301,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00005.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00005.tif,0,sentinel_no-fire,train,4
5302,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00057.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00057.tif,0,sentinel_no-fire,train,4
5303,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00356.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00356.tif,0,sentinel_no-fire,train,4
5304,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00281.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00281.tif,0,sentinel_no-fire,train,4
5305,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00309.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00309.tif,0,sentinel_no-fire,train,4
5306,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00120.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00120.tif,0,sentinel_no-fire,train,4
5307,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00163.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00163.tif,0,sentinel_no-fire,train,4
5308,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00179.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00179.tif,0,sentinel_no-fire,train,4
5309,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00319.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00319.tif,0,sentinel_no-fire,train,4
5310,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00135.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00135.tif,0,sentinel_no-fire,train,4
5311,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00187.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00187.tif,0,sentinel_no-fire,train,4
5312,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00425.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00425.tif,0,sentinel_no-fire,train,4
5313,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00314.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00314.tif,28,sentinel_fire,train,4
5314,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00236.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00236.tif,18,sentinel_fire,train,4
5315,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00141.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00141.tif,0,sentinel_no-fire,train,4
5316,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00099.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00099.tif,0,sentinel_no-fire,train,4
5317,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00200.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00200.tif,0,sentinel_no-fire,train,4
5318,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00404.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00404.tif,0,sentinel_no-fire,train,4
5319,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00208.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00208.tif,0,sentinel_no-fire,train,4
5320,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00348.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00348.tif,0,sentinel_no-fire,train,4
5321,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00187.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00187.tif,0,sentinel_no-fire,train,4
5322,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00042.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00042.tif,0,sentinel_no-fire,train,4
5323,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00133.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00133.tif,0,sentinel_no-fire,train,4
5324,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00205.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00205.tif,0,sentinel_no-fire,train,4
5325,sentinel,manual,T52LFL_20200812T013719_20m_stack_s256_p00316.tif,T52LFL_20200812T013719_20m_stack_maskf_s256_p00316.tif,0,sentinel_no-fire,train,4
5326,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00324.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00324.tif,0,sentinel_no-fire,train,4
5327,sentinel,manual,T16SCD_20200815T162839_20m_stack_s256_p00393.tif,T16SCD_20200815T162839_20m_stack_maskf_s256_p00393.tif,0,sentinel_no-fire,train,4
5328,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00133.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00133.tif,0,sentinel_no-fire,train,4
5329,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00417.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00417.tif,0,sentinel_no-fire,train,4
5330,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00179.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00179.tif,0,sentinel_no-fire,train,4
5331,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00322.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00322.tif,24,sentinel_fire,train,4
5332,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00365.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00365.tif,0,sentinel_no-fire,train,4
5333,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00072.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00072.tif,0,sentinel_no-fire,train,4
5334,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00130.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00130.tif,0,sentinel_no-fire,train,4
5335,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00141.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00141.tif,0,sentinel_no-fire,train,4
5336,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00233.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00233.tif,0,sentinel_no-fire,train,4
5337,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00122.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00122.tif,0,sentinel_no-fire,train,4
5338,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00092.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00092.tif,0,sentinel_no-fire,train,4
5339,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00272.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00272.tif,0,sentinel_no-fire,train,4
5340,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00159.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00159.tif,0,sentinel_no-fire,train,4
5341,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00170.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00170.tif,0,sentinel_no-fire,train,4
5342,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00435.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00435.tif,0,sentinel_no-fire,train,4
5343,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00220.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00220.tif,0,sentinel_no-fire,train,4
5344,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00149.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00149.tif,0,sentinel_no-fire,train,4
5345,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00025.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00025.tif,0,sentinel_no-fire,train,4
5346,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00107.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00107.tif,0,sentinel_no-fire,train,4
5347,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00255.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00255.tif,0,sentinel_no-fire,train,4
5348,sentinel,manual,T16SCD_20200815T162839_20m_stack_s256_p00184.tif,T16SCD_20200815T162839_20m_stack_maskf_s256_p00184.tif,0,sentinel_no-fire,train,4
5349,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00047.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00047.tif,79,sentinel_fire,train,4
